anio,indicador,tamano_empresa,valor,indicador_std
2015,K.1 % de empresas que han realizado ventas por comercio electrónico,de_250_y_mas,67.63,pct_empresas_venden_ecommerce
2015,K.1.H % ventas mediante comercio electrónico sobre el total de ventas,de_250_y_mas,38.14,pct_ventas_ecommerce_sobre_total
2015,K.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,de_250_y_mas,47.39,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2015,K.1.1 % de empresas que han realizado ventas mediante páginas web o apps,de_250_y_mas,22.95,pct_empresas_venden_web_apps
2015,K.1 % de empresas que han realizado ventas por comercio electrónico,de_250_y_mas,54.34,pct_empresas_venden_ecommerce
2015,K.1.H % ventas mediante comercio electrónico sobre el total de ventas,de_250_y_mas,39.36,pct_ventas_ecommerce_sobre_total
2015,K.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,de_250_y_mas,55.05,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2015,K.1.1 % de empresas que han realizado ventas mediante páginas web o apps,de_250_y_mas,16.78,pct_empresas_venden_web_apps
2015,K.1 % de empresas que han realizado ventas por comercio electrónico,de_250_y_mas,39.99,pct_empresas_venden_ecommerce
2015,K.1.H % ventas mediante comercio electrónico sobre el total de ventas,de_250_y_mas,17.9,pct_ventas_ecommerce_sobre_total
2015,K.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,de_250_y_mas,38.71,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2015,K.1.1 % de empresas que han realizado ventas mediante páginas web o apps,de_250_y_mas,10.66,pct_empresas_venden_web_apps
2015,K.1 % de empresas que han realizado ventas por comercio electrónico,de_250_y_mas,51.26,pct_empresas_venden_ecommerce
2015,K.1.H % ventas mediante comercio electrónico sobre el total de ventas,de_250_y_mas,27.4,pct_ventas_ecommerce_sobre_total
2015,K.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,de_250_y_mas,57.27,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2015,K.1.1 % de empresas que han realizado ventas mediante páginas web o apps,de_250_y_mas,12.01,pct_empresas_venden_web_apps
2015,K.1 % de empresas que han realizado ventas por comercio electrónico,de_250_y_mas,9.71,pct_empresas_venden_ecommerce
2015,K.1.H % ventas mediante comercio electrónico sobre el total de ventas,de_250_y_mas,5.11,pct_ventas_ecommerce_sobre_total
2015,K.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,de_250_y_mas,34.15,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2015,K.1.1 % de empresas que han realizado ventas mediante páginas web o apps,de_250_y_mas,8.77,pct_empresas_venden_web_apps
2015,K.1 % de empresas que han realizado ventas por comercio electrónico,de_250_y_mas,10.73,pct_empresas_venden_ecommerce
2015,K.1.H % ventas mediante comercio electrónico sobre el total de ventas,de_250_y_mas,1.82,pct_ventas_ecommerce_sobre_total
2015,K.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,de_250_y_mas,41.39,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2015,K.1.1 % de empresas que han realizado ventas mediante páginas web o apps,de_250_y_mas,3.48,pct_empresas_venden_web_apps
2015,K.1 % de empresas que han realizado ventas por comercio electrónico,de_250_y_mas,36.92,pct_empresas_venden_ecommerce
2015,K.1.H % ventas mediante comercio electrónico sobre el total de ventas,de_250_y_mas,17.69,pct_ventas_ecommerce_sobre_total
2015,K.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,de_250_y_mas,27.65,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2015,K.1.1 % de empresas que han realizado ventas mediante páginas web o apps,de_250_y_mas,27.36,pct_empresas_venden_web_apps
2015,K.1 % de empresas que han realizado ventas por comercio electrónico,de_250_y_mas,55.94,pct_empresas_venden_ecommerce
2015,K.1.H % ventas mediante comercio electrónico sobre el total de ventas,de_250_y_mas,18.74,pct_ventas_ecommerce_sobre_total
2015,K.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,de_250_y_mas,24.41,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2015,K.1.1 % de empresas que han realizado ventas mediante páginas web o apps,de_250_y_mas,36.91,pct_empresas_venden_web_apps
2015,K.1 % de empresas que han realizado ventas por comercio electrónico,de_250_y_mas,43.36,pct_empresas_venden_ecommerce
2015,K.1.H % ventas mediante comercio electrónico sobre el total de ventas,de_250_y_mas,38.43,pct_ventas_ecommerce_sobre_total
2015,K.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,de_250_y_mas,50.3,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2015,K.1.1 % de empresas que han realizado ventas mediante páginas web o apps,de_250_y_mas,25.81,pct_empresas_venden_web_apps
2015,K.1 % de empresas que han realizado ventas por comercio electrónico,de_250_y_mas,92.5,pct_empresas_venden_ecommerce
2015,K.1.H % ventas mediante comercio electrónico sobre el total de ventas,de_250_y_mas,38.66,pct_ventas_ecommerce_sobre_total
2015,K.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,de_250_y_mas,40.52,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2015,K.1.1 % de empresas que han realizado ventas mediante páginas web o apps,de_250_y_mas,90.79,pct_empresas_venden_web_apps
2015,K.1 % de empresas que han realizado ventas por comercio electrónico,de_250_y_mas,29.22,pct_empresas_venden_ecommerce
2015,K.1.H % ventas mediante comercio electrónico sobre el total de ventas,de_250_y_mas,11.91,pct_ventas_ecommerce_sobre_total
2015,K.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,de_250_y_mas,19.89,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2015,K.1.1 % de empresas que han realizado ventas mediante páginas web o apps,de_250_y_mas,23.33,pct_empresas_venden_web_apps
2015,K.1 % de empresas que han realizado ventas por comercio electrónico,de_250_y_mas,30.59,pct_empresas_venden_ecommerce
2015,K.1.H % ventas mediante comercio electrónico sobre el total de ventas,de_250_y_mas,0.02,pct_ventas_ecommerce_sobre_total
2015,K.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,de_250_y_mas,0.8,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2015,K.1.1 % de empresas que han realizado ventas mediante páginas web o apps,de_250_y_mas,30.59,pct_empresas_venden_web_apps
2015,K.1 % de empresas que han realizado ventas por comercio electrónico,de_250_y_mas,17.14,pct_empresas_venden_ecommerce
2015,K.1.H % ventas mediante comercio electrónico sobre el total de ventas,de_250_y_mas,3.34,pct_ventas_ecommerce_sobre_total
2015,K.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,de_250_y_mas,43.46,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2015,K.1.1 % de empresas que han realizado ventas mediante páginas web o apps,de_250_y_mas,13.87,pct_empresas_venden_web_apps
2015,K.1 % de empresas que han realizado ventas por comercio electrónico,de_250_y_mas,14.89,pct_empresas_venden_ecommerce
2015,K.1.H % ventas mediante comercio electrónico sobre el total de ventas,de_250_y_mas,7.55,pct_ventas_ecommerce_sobre_total
2015,K.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,de_250_y_mas,21.03,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2015,K.1.1 % de empresas que han realizado ventas mediante páginas web o apps,de_250_y_mas,12.04,pct_empresas_venden_web_apps
2015,K.1 % de empresas que han realizado ventas por comercio electrónico,de_250_y_mas,29.93,pct_empresas_venden_ecommerce
2015,K.1.H % ventas mediante comercio electrónico sobre el total de ventas,de_250_y_mas,15.08,pct_ventas_ecommerce_sobre_total
2015,K.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,de_250_y_mas,24.22,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2015,K.1.1 % de empresas que han realizado ventas mediante páginas web o apps,de_250_y_mas,21.42,pct_empresas_venden_web_apps
2016,M.1 % de empresas que han realizado ventas por comercio electrónico,total,20.41,pct_empresas_venden_ecommerce
2016,M.1.H % ventas mediante comercio electrónico sobre el total de ventas,total,16.55,pct_ventas_ecommerce_sobre_total
2016,M.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,total,36.27,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2016,M.1.1 % de empresas que han realizado ventas mediante páginas web o apps,total,14.98,pct_empresas_venden_web_apps
2016,M.1 % de empresas que han realizado ventas por comercio electrónico,total,19.5,pct_empresas_venden_ecommerce
2016,M.1.H % ventas mediante comercio electrónico sobre el total de ventas,total,20.72,pct_ventas_ecommerce_sobre_total
2016,M.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,total,46.86,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2016,M.1.1 % de empresas que han realizado ventas mediante páginas web o apps,total,10.02,pct_empresas_venden_web_apps
2016,M.1 % de empresas que han realizado ventas por comercio electrónico,total,29.27,pct_empresas_venden_ecommerce
2016,M.1.H % ventas mediante comercio electrónico sobre el total de ventas,total,22.59,pct_ventas_ecommerce_sobre_total
2016,M.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,total,42.68,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2016,M.1.1 % de empresas que han realizado ventas mediante páginas web o apps,total,14.88,pct_empresas_venden_web_apps
2016,M.1 % de empresas que han realizado ventas por comercio electrónico,total,16.76,pct_empresas_venden_ecommerce
2016,M.1.H % ventas mediante comercio electrónico sobre el total de ventas,total,28.55,pct_ventas_ecommerce_sobre_total
2016,M.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,total,50.28,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2016,M.1.1 % de empresas que han realizado ventas mediante páginas web o apps,total,6.46,pct_empresas_venden_web_apps
2016,M.1 % de empresas que han realizado ventas por comercio electrónico,total,10.91,pct_empresas_venden_ecommerce
2016,M.1.H % ventas mediante comercio electrónico sobre el total de ventas,total,7.33,pct_ventas_ecommerce_sobre_total
2016,M.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,total,31.06,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2016,M.1.1 % de empresas que han realizado ventas mediante páginas web o apps,total,6.1,pct_empresas_venden_web_apps
2016,M.1 % de empresas que han realizado ventas por comercio electrónico,total,14.83,pct_empresas_venden_ecommerce
2016,M.1.H % ventas mediante comercio electrónico sobre el total de ventas,total,25.35,pct_ventas_ecommerce_sobre_total
2016,M.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,total,55.62,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2016,M.1.1 % de empresas que han realizado ventas mediante páginas web o apps,total,8.55,pct_empresas_venden_web_apps
2016,M.1 % de empresas que han realizado ventas por comercio electrónico,total,6.14,pct_empresas_venden_ecommerce
2016,M.1.H % ventas mediante comercio electrónico sobre el total de ventas,total,9.55,pct_ventas_ecommerce_sobre_total
2016,M.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,total,36.46,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2016,M.1.1 % de empresas que han realizado ventas mediante páginas web o apps,total,4.67,pct_empresas_venden_web_apps
2016,M.1 % de empresas que han realizado ventas por comercio electrónico,total,3.25,pct_empresas_venden_ecommerce
2016,M.1.H % ventas mediante comercio electrónico sobre el total de ventas,total,0.88,pct_ventas_ecommerce_sobre_total
2016,M.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,total,35.24,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2016,M.1.1 % de empresas que han realizado ventas mediante páginas web o apps,total,2.29,pct_empresas_venden_web_apps
2016,M.1 % de empresas que han realizado ventas por comercio electrónico,total,24.56,pct_empresas_venden_ecommerce
2016,M.1.H % ventas mediante comercio electrónico sobre el total de ventas,total,14.83,pct_ventas_ecommerce_sobre_total
2016,M.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,total,29.56,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2016,M.1.1 % de empresas que han realizado ventas mediante páginas web o apps,total,19.95,pct_empresas_venden_web_apps
2016,M.1 % de empresas que han realizado ventas por comercio electrónico,total,28.61,pct_empresas_venden_ecommerce
2016,M.1.H % ventas mediante comercio electrónico sobre el total de ventas,total,14.21,pct_ventas_ecommerce_sobre_total
2016,M.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,total,25.25,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2016,M.1.1 % de empresas que han realizado ventas mediante páginas web o apps,total,20.44,pct_empresas_venden_web_apps
2016,M.1 % de empresas que han realizado ventas por comercio electrónico,total,17.28,pct_empresas_venden_ecommerce
2016,M.1.H % ventas mediante comercio electrónico sobre el total de ventas,total,23.4,pct_ventas_ecommerce_sobre_total
2016,M.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,total,46.06,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2016,M.1.1 % de empresas que han realizado ventas mediante páginas web o apps,total,13.49,pct_empresas_venden_web_apps
2016,M.1 % de empresas que han realizado ventas por comercio electrónico,total,87.4,pct_empresas_venden_ecommerce
2016,M.1.H % ventas mediante comercio electrónico sobre el total de ventas,total,45.13,pct_ventas_ecommerce_sobre_total
2016,M.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,total,47.62,pct_ventas_ecommerce_sobre_total_empresas_que_venden
